X,FILENAME,CONSTITUENCY.NUMBER,POLLING.STATION.NUMBER,STREAM.NUMBER,FIRST.PAGE,DOES.THE.FORM.HAVE.A.SERIAL.NUMBER.,DOES.THE.FORM.HAVE.A.QR.CODE.,DO.THE.CONSTITUENCY..POLLING.STATION..AND.STREAM.DETAILS.IN.THE.FORM.MATCH.THE.ONES.LISTED.ON.THIS.SPREADSHEET.,DO.THE.VOTE.TALLIES.SHOW.ANY.SIGN.OF.CROSSING.OUT.OR.EDITING.,IS.THE.PRESIDING.OFFICER.SIGNATURE.PRESENT.,IS.THE.FIRST.PAGE.STAMPED,SECOND.PAGE,IS.THE.DEPUTY.PRESIDING.OFFICER.SIGNITURE.PRESENT.,ARE.THE.PRESIDING.AND.DEPUTY.PRESIDING.OFFICER.SIGNATURES.DIFFERENT.,IS.THERE.AT.LEAST.ONE.CANDIDATE.CANDIDATE.AGENT.LISTED.,IS.THERE.AT.LEAST.ONE.SIGNITURE.OF.A.CANDIDATE.CANDIDATE.AGENT.,FOR.EACH.LISTED.CANDIDATE.CANDIDATE.AGENT..IS.THERE.A.SIGNATURE.,DO.THE.CANDIDATE.CANDIDATE.AGENT.SIGNATURES.APPEAR.DIFFERENT.,IS.ANYTHING.WRITTEN.IN.THE..REASONS.FOR.REFUSAL.TO.SIGN..COLUMN.,IS.THE.SECOND.PAGE.STAMPED.,DID.THE.PRESIDING.OFFICER.GIVE.ANY.COMMENT.,IS.THE.SECOND.PAGE.MISSING.,DID.THE.DOCUMENT.SCAN.CORRECTLY.,TALLIES.EDITED,EDITED.RESULTS
Final,003-016-0078-046-3.pdf,16,46,3,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,003-016-0079-052-1.pdf,16,52,1,NA,1,1,1,0,1,0,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,003-016-0079-054-1.pdf,16,54,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,003-017-0080-001-1.pdf,17,1,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,003-017-0080-002-1.pdf,17,2,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,0,0
Final,003-017-0080-006-1.pdf,17,6,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,003-017-0080-012-1.pdf,17,12,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,003-017-0080-014-1.pdf,17,14,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,003-017-0081-022-1.pdf,17,22,1,NA,1,1,1,0,1,0,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,003-017-0081-034-1.pdf,17,34,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,1,1
Final,003-017-0082-041-1.pdf,17,41,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,004-018-0086-011-1.pdf,18,11,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,004-018-0087-016-1.pdf,18,16,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,004-018-0087-020-1.pdf,18,20,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,004-018-0087-028-1.pdf,18,28,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,004-018-0089-052-1.pdf,18,52,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,004-018-0090-057-4.pdf,18,57,4,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,0,1,1
Final,004-018-0091-070-1.pdf,18,70,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,004-019-0092-020-1.pdf,19,20,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,004-019-0094-050-1.pdf,19,50,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,0,0,1,0,1,0,0
Final,004-019-0095-055-1.pdf,19,55,1,NA,1,1,1,0,1,1,NA,1,1,1,0,1,1,0,0,1,0,1,0,0
Final,004-019-0095-056-1.pdf,19,56,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,004-020-0096-005-1.pdf,20,5,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,004-020-0097-038-1.pdf,20,38,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,004-020-0097-040-1.pdf,20,40,1,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,1,0,1,0,1,0,0
Final,004-020-0098-046-2.pdf,20,46,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,004-020-0099-058-1.pdf,20,58,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,004-020-0100-070-1.pdf,20,70,1,NA,1,1,1,1,1,1,NA,1,1,0,0,0,0,0,0,1,0,1,0,1
Final,005-021-0101-003-1.pdf,21,3,1,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,0,0,0,1,0,0
Final,005-021-0101-011-1.pdf,21,11,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,005-021-0101-013-1.pdf,21,13,1,NA,1,1,1,1,1,1,NA,1,1,0,0,0,0,0,0,1,0,1,1,1
Final,005-021-0102-022-1.pdf,21,22,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,005-022-0105-008-1.pdf,22,8,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,005-022-0105-012-1.pdf,22,12,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,005-022-0106-029-1.pdf,22,29,1,NA,1,1,1,0,1,0,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,005-022-0107-037-1.pdf,22,37,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,005-022-0107-045-1.pdf,22,45,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,005-022-0109-063-1.pdf,22,63,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,0,1,0,1,0,0
Final,005-022-0110-079-1.pdf,22,79,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,006-023-0115-059-1.pdf,23,59,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,006-024-0116-020-1.pdf,24,20,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,006-024-0117-022-1.pdf,24,22,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,006-024-0117-028-1.pdf,24,28,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,0,0,0,1,0,0
Final,006-024-0118-035-1.pdf,24,35,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,006-024-0119-049-1.pdf,24,49,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,006-024-0119-050-1.pdf,24,50,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,006-025-0120-010-1.pdf,25,10,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,006-025-0120-014-1.pdf,25,14,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,0,0
Final,006-025-0122-043-1.pdf,25,43,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,006-025-0122-050-1.pdf,25,50,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,006-025-0122-052-1.pdf,25,52,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,006-026-0125-009-1.pdf,26,9,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,006-026-0126-026-1.pdf,26,26,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,006-026-0127-036-1.pdf,26,36,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,006-026-0127-038-1.pdf,26,38,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,006-026-0127-042-1.pdf,26,42,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,0,1,1,0,1,0,0
Final,006-026-0128-048-1.pdf,26,48,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,006-026-0129-053-1.pdf,26,53,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,006-026-0129-056-1.pdf,26,56,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,006-026-0129-057-1.pdf,26,57,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,006-026-0130-063-1.pdf,26,63,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,006-026-0130-069-1.pdf,26,69,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,006-026-0130-074-1.pdf,26,74,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,0,1,1,0,1,0,0
Final,007-027-0131-001-2.pdf,27,1,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,007-027-0131-004-1.pdf,27,4,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,007-027-0132-009-1.pdf,27,9,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,007-027-0132-017-2.pdf,27,17,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,007-027-0132-022-1.pdf,27,22,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,007-027-0133-025-3.pdf,27,25,3,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,007-027-0133-026-2.pdf,27,26,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,007-027-0134-034-1.pdf,27,34,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,1,1
Final,007-028-0138-020-1.pdf,28,20,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,007-028-0139-031-2.pdf,28,31,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,007-028-0139-036-1.pdf,28,36,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,007-029-0140-005-1.pdf,29,5,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,007-029-0141-010-1.pdf,29,10,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,007-029-0142-018-1.pdf,29,18,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,007-029-0142-020-1.pdf,29,20,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,007-030-0149-018-1.pdf,30,18,1,NA,1,1,1,1,1,1,NA,1,1,0,0,0,0,0,0,0,0,1,0,1
Final,007-030-0151-034-1.pdf,30,34,1,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,0,0,0,1,1,1
Final,007-031-0153-016-1.pdf,31,16,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,007-031-0154-032-1.pdf,31,32,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,007-031-0155-034-1.pdf,31,34,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,007-031-0155-037-1.pdf,31,37,1,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,0,1,0,1,0,0
Final,007-031-0156-047-1.pdf,31,47,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,007-032-0158-021-1.pdf,32,21,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,0,0
Final,007-032-0159-027-1.pdf,32,27,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,1,1
Final,008-033-0161-001-1.pdf,33,1,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,008-033-0161-009-1.pdf,33,9,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,008-033-0162-015-1.pdf,33,15,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,008-033-0165-041-1.pdf,33,41,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,008-033-0165-046-1.pdf,33,46,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,008-034-0168-001-2.pdf,34,1,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,008-034-0168-001-3.pdf,34,1,3,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,008-034-0171-045-1.pdf,34,45,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,008-035-0174-020-1.pdf,35,20,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,008-036-0177-021-2.pdf,36,21,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,008-036-0177-026-1.pdf,36,26,1,NA,1,1,1,0,0,1,NA,0,0,1,1,0,1,0,0,0,0,1,1,1
Final,008-036-0178-028-1.pdf,36,28,1,NA,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,008-036-0179-055-1.pdf,36,55,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,0,0
Final,008-037-0180-002-1.pdf,37,2,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,008-037-0180-009-1.pdf,37,9,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,008-037-0182-011-1.pdf,37,11,1,NA,1,1,1,1,0,1,NA,0,0,1,1,1,1,0,0,0,0,1,1,1
Final,008-037-0182-024-1.pdf,37,24,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,008-038-0186-036-1.pdf,38,36,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,008-038-0187-057-1.pdf,38,57,1,NA,1,1,1,0,1,0,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,008-038-0188-070-1.pdf,38,70,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,008-038-0188-077-1.pdf,38,77,1,NA,1,1,1,1,1,1,NA,0,1,1,1,1,1,0,0,0,0,1,0,1
Final,008-038-0188-078-1.pdf,38,78,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,008-038-0189-081-1.pdf,38,81,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,1,1
Final,008-038-0189-083-1.pdf,38,83,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,008-038-0190-096-1.pdf,38,96,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,009-039-0191-003-1.pdf,39,3,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,009-039-0195-029-1.pdf,39,29,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,009-040-0197-010-1.pdf,40,10,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,009-040-0197-014-1.pdf,40,14,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,009-040-0198-021-1.pdf,40,21,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,009-040-0199-029-1.pdf,40,29,1,NA,1,1,1,1,1,1,NA,0,1,1,1,1,1,0,0,0,0,1,0,1
Final,009-040-0199-029-4.pdf,40,29,4,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,009-041-0201-055-2.pdf,41,55,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,009-041-0202-020-1.pdf,41,20,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,009-041-0204-026-1.pdf,41,26,1,NA,1,1,1,1,1,1,NA,0,1,1,1,1,1,0,0,0,0,1,1,1
Final,009-041-0205-042-1.pdf,41,42,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,009-042-0206-002-1.pdf,42,2,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,009-042-0206-007-1.pdf,42,7,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,0,0,1,0,1,0,0
Final,009-042-0206-008-1.pdf,42,8,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,009-042-0209-036-1.pdf,42,36,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,1,1
Final,009-042-0210-046-1.pdf,42,46,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,009-043-0212-011-1.pdf,43,11,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,009-043-0212-013-1.pdf,43,13,1,NA,1,1,1,1,1,1,NA,1,1,0,0,0,0,0,0,0,0,1,0,1
Final,009-043-0212-018-1.pdf,43,18,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,009-043-0213-023-1.pdf,43,23,1,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,0,0,0,1,1,1
Final,009-043-0215-046-1.pdf,43,46,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,0,1,0,1,1,1
Final,009-044-0216-004-2.pdf,44,4,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,009-044-0218-020-1.pdf,44,20,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,009-044-0218-023-1.pdf,44,23,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,0
Final,009-044-0219-025-1.pdf,44,25,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,010-045-0221-002-1.pdf,45,2,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,010-045-0222-022-1.pdf,45,22,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,1,1
Final,010-045-0223-029-1.pdf,45,29,1,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,1,1,0,1,0,0
Final,010-045-0223-033-4.pdf,45,33,4,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,010-045-0224-043-1.pdf,45,43,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,010-045-0224-044-1.pdf,45,44,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,010-045-0224-052-1.pdf,45,52,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,010-045-0225-060-1.pdf,45,60,1,NA,1,1,1,1,1,0,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,010-045-0226-074-1.pdf,45,74,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,1,1
Final,010-046-0228-001-2.pdf,46,1,2,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,010-046-0230-051-1.pdf,46,51,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,010-047-0233-003-1.pdf,47,3,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,010-047-0233-008-1.pdf,47,8,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,0,0,1,0,1
Final,010-047-0233-018-1.pdf,47,18,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,010-047-0233-019-1.pdf,47,19,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,0,0
Final,010-047-0233-022-1.pdf,47,22,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,010-047-0235-048-1.pdf,47,48,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,010-048-0236-015-1.pdf,48,15,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,010-048-0238-039-1.pdf,48,39,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,010-048-0239-045-1.pdf,48,45,1,NA,1,1,1,0,1,1,NA,1,1,1,1,0,1,0,0,1,0,1,0,0
Final,010-048-0240-059-1.pdf,48,59,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,1,0,1,0,1,0,0
Final,010-048-0240-060-1.pdf,48,60,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,011-049-0241-004-1.pdf,49,4,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,011-049-0242-012-3.pdf,49,12,3,NA,1,1,1,0,1,1,NA,1,1,0,0,0,0,0,1,1,0,1,1,1
Final,011-049-0244-035-1.pdf,49,35,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,011-049-0244-044-1.pdf,49,44,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,011-049-0245-061-1.pdf,49,61,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,011-049-0245-062-1.pdf,49,62,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,011-049-0245-063-1.pdf,49,63,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,011-049-0246-071-1.pdf,49,71,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,0,0,1,1,1
Final,011-050-0248-003-1.pdf,50,3,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,011-050-0249-026-1.pdf,50,26,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,011-050-0250-034-1.pdf,50,34,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,012-051-0251-010-1.pdf,51,10,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,012-051-0251-013-1.pdf,51,13,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,012-051-0252-023-1.pdf,51,23,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,012-051-0252-024-1.pdf,51,24,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,012-051-0253-046-1.pdf,51,46,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,012-051-0253-048-1.pdf,51,48,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,012-051-0253-052-1.pdf,51,52,1,NA,1,1,1,0,1,0,NA,1,1,1,1,0,1,0,1,1,0,1,0,0
Final,012-051-0253-055-1.pdf,51,55,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,1,0,1,0,1,0,1
Final,012-051-0254-064-2.pdf,51,64,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,1
Final,012-051-0255-088-1.pdf,51,88,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,012-051-0255-090-1.pdf,51,90,1,NA,1,1,1,0,1,0,NA,1,1,1,1,1,1,1,1,1,0,1,0,0
Final,012-051-0255-094-1.pdf,51,94,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,012-052-0256-004-1.pdf,52,4,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,012-052-0256-015-1.pdf,52,15,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,1
Final,012-052-0256-020-1.pdf,52,20,1,NA,1,1,1,1,1,1,NA,1,1,0,0,0,0,0,0,1,0,1,0,1
Final,012-052-0257-029-2.pdf,52,29,2,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,012-052-0257-033-1.pdf,52,33,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,012-052-0257-034-1.pdf,52,34,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,012-052-0257-036-1.pdf,52,36,1,NA,1,1,1,1,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,1,1
Final,012-052-0258-057-1.pdf,52,57,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,012-052-0258-058-1.pdf,52,58,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,1,1,0,1,0,0
Final,012-052-0258-061-1.pdf,52,61,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,012-052-0258-063-1.pdf,52,63,1,NA,1,1,1,0,1,1,NA,1,1,1,1,1,1,0,0,1,0,1,0,0
Final,012-052-0258-065-1.pdf,52,65,1,NA,1,1,1,0,1,1,NA,0,1,1,1,1,1,0,0,1,0,1,1,1
